,AGE
266031,51
266032,60
266033,30
266034,28
266035,21
266036,55
266037,47
266038,63
266039,54
266040,67
266041,27
266042,27
266043,35
266044,52
266045,41
266046,56
266047,41
266048,61
266049,33
266050,39
266051,58
266052,29
266053,30
266054,38
266055,27
266056,55
266057,50
266058,32
266059,54
266060,39
266061,36
266062,38
266063,37
266064,25
266065,60
266066,63
266067,28
266068,60
266069,26
266070,29
266071,44
266072,63
266073,32
266074,48
266075,38
266076,28
266077,32
266078,40
266079,30
266080,45
266081,56
266082,61
266083,57
266084,59
266085,43
266086,41
266087,44
266088,58
266089,39
266090,61
266091,27
266092,57
266093,40
266094,50
266095,51
266096,41
266097,50
266098,59
266099,29
266100,38
266101,25
266102,58
266103,29
266104,45
266105,55
266106,29
266107,28
266108,45
266109,47
266110,28
266111,49
266112,50
266113,65
266114,40
266115,36
266116,24
266117,27
266118,60
266119,50
266120,36
266121,41
266122,65
266123,57
266124,54
266125,59
266126,46
266127,26
266128,34
266129,40
266130,32
266131,41
266132,53
266133,28
266134,57
266135,56
266136,43
266137,50
266138,36
266139,42
266140,44
266141,60
266142,58
266143,56
266144,29
266145,45
266146,53
266147,46
266148,62
266149,23
266150,46
266151,44
266152,30
266153,27
266154,31
266155,53
266156,64
266157,45
266158,44
266159,48
266160,27
266161,32
266162,66
266163,34
266164,39
266165,29
266166,28
266167,30
266168,38
266169,43
266170,63
266171,28
266172,47
266173,53
266174,46
266175,26
266176,27
266177,62
266178,63
266179,21
266180,28
266181,46
266182,36
266183,52
266184,39
266185,48
266186,35
266187,39
266188,51
266189,29
266190,49
266191,59
266192,26
266193,41
266194,50
266195,42
266196,50
266197,26
266198,53
266199,66
266200,57
266201,62
266202,50
266203,31
266204,36
266205,46
266206,34
266207,57
266208,33
266209,50
266210,40
266211,59
266212,38
266213,46
266214,28
266215,32
266216,64
266217,37
266218,28
266219,31
266220,41
266221,41
266222,61
266223,60
266224,56
266225,24
266226,34
266227,45
266228,30
266229,24
266230,59
266231,36
266232,44
266233,53
266234,31
266235,61
266236,53
266237,56
266238,39
266239,30
266240,32
266241,64
266242,51
266243,27
266244,49
266245,56
266246,41
266247,60
266248,29
266249,50
266250,51
266251,64
266252,23
266253,23
266254,34
266255,29
266256,60
266257,57
266258,61
266259,40
266260,30
266261,46
266262,62
266263,35
266264,31
266265,52
266266,40
266267,35
266268,65
266269,31
266270,61
266271,26
266272,49
266273,64
266274,27
266275,38
266276,51
266277,48
266278,58
266279,43
266280,47
266281,30
266282,50
266283,23
266284,28
266285,61
266286,27
266287,27
266288,27
266289,38
266290,32
266291,42
266292,56
266293,56
266294,59
266295,38
266296,34
266297,27
266298,63
266299,40
266300,55
266301,26
266302,29
266303,64
266304,36
266305,48
266306,46
266307,62
266308,50
266309,55
266310,36
266311,62
266312,47
266313,68
266314,25
266315,66
266316,56
266317,36
266318,32
266319,38
266320,29
266321,66
266322,35
266323,48
266324,54
266325,60
266326,55
266327,33
266328,59
266329,55
266330,46
266331,46
266332,35
266333,39
266334,65
266335,59
266336,28
266337,52
266338,63
266339,30
266340,58
266341,44
266342,45
266343,41
266344,42
266345,62
266346,46
266347,41
266348,27
266349,45
266350,54
266351,27
266352,44
266353,43
266354,38
266355,28
266356,33
266357,63
266358,49
266359,38
266360,54
266361,61
266362,23
266363,44
266364,51
266365,50
266366,27
266367,50
266368,40
266369,61
266370,28
266371,26
266372,49
266373,58
266374,48
266375,25
266376,32
266377,51
266378,58
266379,35
266380,37
266381,46
266382,32
266383,47
266384,39
266385,64
266386,42
266387,36
266388,27
266389,40
266390,24
266391,53
266392,55
266393,48
266394,57
266395,31
266396,46
266397,49
266398,57
266399,64
266400,47
266401,32
266402,42
266403,60
266404,27
266405,33
266406,30
266407,52
266408,31
266409,36
266410,64
266411,51
266412,37
266413,53
266414,37
266415,57
266416,44
266417,51
266418,32
266419,40
266420,56
266421,57
266422,27
266423,58
266424,47
266425,54
266426,28
266427,35
266428,29
266429,55
266430,51
266431,34
266432,32
266433,31
266434,64
266435,61
266436,42
266437,31
266438,30
266439,39
266440,33
266441,42
266442,47
266443,27
266444,33
266445,50
266446,64
266447,30
266448,37
266449,48
266450,61
266451,44
266452,27
266453,33
266454,31
266455,32
266456,25
266457,50
266458,54
266459,36
266460,26
266461,27
266462,26
266463,48
266464,59
266465,28
266466,28
266467,36
266468,27
266469,41
266470,30
266471,63
266472,63
266473,68
266474,42
266475,62
266476,47
266477,57
266478,40
266479,33
266480,28
266481,57
266482,31
266483,61
266484,38
266485,61
266486,42
266487,42
266488,64
266489,23
266490,27
266491,23
266492,56
266493,55
266494,39
266495,52
266496,53
266497,51
266498,24
266499,41
266500,66
266501,38
266502,53
266503,41
266504,62
266505,36
266506,49
266507,36
266508,36
266509,33
266510,50
266511,64
266512,34
266513,32
266514,46
266515,46
266516,58
266517,61
266518,40
266519,56
266520,48
266521,41
266522,33
266523,23
266524,42
266525,32
266526,30
266527,28
266528,47
266529,40
266530,44
266531,45
266532,41
266533,27
266534,67
266535,36
266536,57
266537,59
266538,47
266539,26
266540,49
266541,42
266542,36
266543,27
266544,57
266545,40
266546,46
266547,51
266548,27
266549,49
266550,47
266551,42
266552,47
266553,34
266554,49
266555,30
266556,47
266557,25
266558,48
266559,42
266560,57
266561,48
266562,30
266563,29
266564,35
266565,36
266566,45
266567,28
266568,53
266569,27
266570,43
266571,36
266572,58
266573,63
266574,31
266575,42
266576,33
266577,66
266578,56
266579,52
266580,64
266581,57
266582,58
266583,53
266584,43
266585,62
266586,42
266587,32
266588,64
266589,60
266590,53
266591,47
266592,24
266593,51
266594,36
266595,59
266596,27
266597,27
266598,60
266599,45
266600,37
266601,22
266602,47
266603,65
266604,38
266605,42
266606,47
266607,30
266608,38
266609,45
266610,57
266611,45
266612,38
266613,34
266614,56
266615,56
266616,42
266617,33
266618,46
266619,56
266620,27
266621,57
266622,32
266623,60
266624,43
266625,31
266626,57
266627,51
266628,63
266629,32
266630,42
266631,37
266632,66
266633,37
266634,62
266635,55
266636,49
266637,29
266638,25
266639,58
266640,38
266641,34
266642,34
266643,47
266644,27
266645,62
266646,38
266647,50
266648,26
266649,38
266650,55
266651,22
266652,47
266653,32
266654,36
266655,35
266656,42
266657,57
266658,48
266659,41
266660,51
266661,46
266662,60
266663,39
266664,57
266665,53
266666,24
266667,39
266668,47
266669,24
266670,59
266671,34
266672,43
266673,67
266674,41
266675,29
266676,36
266677,30
266678,60
266679,29
266680,44
266681,40
266682,45
266683,40
266684,40
266685,39
266686,37
266687,25
266688,35
266689,37
266690,22
266691,50
266692,40
266693,34
266694,54
266695,59
266696,30
266697,59
266698,41
266699,53
266700,21
266701,41
266702,48
266703,39
266704,51
266705,32
266706,59
266707,54
266708,38
266709,33
266710,52
266711,32
266712,59
266713,53
266714,31
266715,34
266716,24
266717,30
266718,53
266719,42
266720,41
266721,48
266722,32
266723,27
266724,23
266725,40
266726,33
266727,50
266728,30
266729,32
266730,36
266731,64
266732,59
266733,60
266734,56
266735,23
266736,36
266737,23
266738,49
266739,47
266740,58
266741,55
266742,38
266743,38
266744,37
266745,41
266746,48
266747,62
266748,59
266749,44
266750,59
266751,30
266752,24
266753,51
266754,52
266755,29
266756,38
266757,35
266758,34
266759,41
266760,51
266761,65
266762,63
266763,61
266764,66
266765,34
266766,54
266767,38
266768,38
266769,46
266770,38
266771,57
266772,64
266773,41
266774,28
266775,40
266776,23
266777,43
266778,58
266779,35
266780,45
266781,30
266782,37
266783,42
266784,42
266785,44
266786,36
266787,61
266788,37
266789,40
266790,64
266791,49
266792,47
266793,49
266794,30
266795,39
266796,51
266797,51
266798,33
266799,59
266800,56
266801,37
266802,28
266803,42
266804,27
266805,42
266806,26
266807,36
266808,52
266809,42
266810,48
266811,57
266812,40
266813,30
266814,43
266815,29
266816,34
266817,43
266818,36
266819,52
266820,37
266821,35
266822,45
266823,53
266824,43
266825,39
266826,48
266827,30
266828,63
266829,41
266830,33
266831,25
266832,50
266833,23
266834,35
266835,33
266836,35
266837,28
266838,42
266839,60
266840,29
266841,36
266842,37
266843,53
266844,56
266845,56
266846,46
266847,48
266848,42
266849,41
266850,27
266851,37
266852,43
266853,40
266854,43
266855,32
266856,51
266857,36
266858,41
266859,50
266860,63
266861,24
266862,50
266863,29
266864,27
266865,34
266866,60
266867,33
266868,40
266869,47
266870,42
266871,26
266872,33
266873,46
266874,60
266875,64
266876,42
266877,53
266878,50
266879,51
266880,30
266881,48
266882,54
266883,54
266884,22
266885,47
266886,22
266887,56
266888,56
266889,28
266890,45
266891,28
266892,39
266893,22
266894,52
266895,43
266896,46
266897,55
266898,33
266899,41
266900,33
266901,48
266902,31
266903,40
266904,25
266905,36
266906,61
266907,22
266908,41
266909,45
266910,49
266911,44
266912,59
266913,44
266914,63
266915,48
266916,30
266917,45
266918,39
266919,31
266920,52
266921,55
266922,45
266923,25
266924,57
266925,38
266926,26
266927,31
266928,40
266929,44
266930,33
266931,27
266932,62
266933,23
266934,36
266935,62
266936,31
266937,24
266938,40
266939,41
266940,22
266941,54
266942,50
266943,43
266944,61
266945,63
266946,38
266947,64
266948,48
266949,37
266950,28
266951,32
266952,39
266953,45
266954,58
266955,31
266956,35
266957,56
266958,41
266959,31
266960,46
266961,30
266962,40
266963,26
266964,26
266965,34
266966,28
266967,37
266968,50
266969,43
266970,39
266971,49
266972,47
266973,24
266974,36
266975,60
266976,37
266977,34
266978,50
266979,46
266980,31
266981,52
266982,41
266983,61
266984,33
266985,46
266986,32
266987,32
266988,43
266989,34
266990,66
266991,31
266992,53
266993,27
266994,63
266995,35
266996,43
266997,55
266998,34
266999,43
267000,46
267001,59
267002,40
267003,48
267004,63
267005,52
267006,47
267007,45
267008,64
267009,28
267010,24
267011,27
267012,44
267013,54
267014,62
267015,38
267016,54
267017,62
267018,21
267019,58
267020,28
267021,30
267022,30
267023,42
267024,37
267025,51
267026,54
267027,33
267028,39
267029,66
267030,39
267031,30
267032,57
267033,31
267034,43
267035,57
267036,46
267037,57
267038,61
267039,43
267040,54
267041,48
267042,29
267043,43
267044,32
267045,39
267046,37
267047,40
267048,53
267049,61
267050,36
267051,31
267052,41
267053,39
267054,42
267055,54
267056,45
267057,24
267058,53
267059,21
267060,40
267061,45
267062,32
267063,62
267064,45
267065,28
267066,57
267067,47
267068,32
267069,50
267070,57
267071,31
267072,30
267073,41
267074,64
267075,45
267076,52
267077,57
267078,39
267079,54
267080,33
267081,55
267082,25
267083,62
267084,28
267085,52
267086,28
267087,24
267088,28
267089,27
267090,43
267091,49
267092,51
267093,27
267094,53
267095,41
267096,30
267097,41
267098,29
267099,31
267100,39
267101,40
267102,51
267103,28
267104,35
267105,29
267106,58
267107,23
267108,42
267109,55
267110,30
267111,32
267112,29
267113,46
267114,62
267115,31
267116,52
267117,29
267118,60
267119,31
267120,54
267121,51
267122,33
267123,50
267124,32
267125,42
267126,36
267127,22
267128,40
267129,43
267130,27
267131,41
267132,27
267133,63
267134,47
267135,48
267136,26
267137,62
267138,27
267139,48
267140,38
267141,24
267142,47
267143,32
267144,62
267145,34
267146,46
267147,56
267148,47
267149,39
267150,62
267151,58
267152,39
267153,54
267154,43
267155,30
267156,43
267157,34
267158,41
267159,25
267160,23
267161,43
267162,41
267163,55
267164,54
267165,56
267166,48
267167,48
267168,37
267169,24
267170,36
267171,43
267172,51
267173,65
267174,41
267175,58
267176,54
267177,44
267178,25
267179,56
267180,29
267181,59
267182,43
267183,60
267184,40
267185,26
267186,62
267187,24
267188,56
267189,28
267190,49
267191,65
267192,29
267193,31
267194,36
267195,30
267196,25
267197,67
267198,55
267199,42
267200,33
267201,44
267202,29
267203,49
267204,51
267205,41
267206,57
267207,60
267208,36
267209,48
267210,31
267211,39
267212,23
267213,45
267214,25
267215,34
267216,48
267217,45
267218,47
267219,68
267220,34
267221,43
267222,40
267223,51
267224,33
267225,55
267226,34
267227,28
267228,26
267229,51
267230,44
267231,54
267232,31
267233,34
267234,61
267235,29
267236,27
267237,31
267238,32
267239,61
267240,35
267241,62
267242,42
267243,39
267244,36
267245,38
267246,55
267247,60
267248,43
267249,26
267250,61
267251,45
267252,56
267253,63
267254,66
267255,44
267256,50
267257,35
267258,25
267259,27
267260,27
267261,33
267262,39
267263,39
267264,50
267265,54
267266,33
267267,49
267268,56
267269,33
267270,49
267271,42
267272,61
267273,35
267274,25
267275,44
267276,58
267277,23
267278,30
267279,54
267280,42
267281,39
267282,50
267283,24
267284,54
267285,37
267286,34
267287,30
267288,36
267289,36
267290,37
267291,24
267292,30
267293,56
267294,40
267295,54
267296,39
267297,34
267298,38
267299,32
267300,35
267301,31
267302,49
267303,36
267304,63
267305,48
267306,43
267307,66
267308,33
267309,34
267310,53
267311,58
267312,29
267313,46
267314,29
267315,36
267316,28
267317,31
267318,25
267319,45
267320,47
267321,64
267322,28
